level,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-10,b0159,3,441,0.9258552865966436,-6.57114971017775e-16,0.9258552865966442,1,13264.878617716528
nh4_-10,b3197,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b2708,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b1094,26,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716511
nh4_-10,b4481,1,0,0.9258552865966436,0.9258552865966764,-3.297362383136716e-14,0,0.0
nh4_-10,b1927,1,0,0.9258552865966436,0.9258552865966568,-1.3322676295501878e-14,0,0.0
nh4_-10,b3571,1,0,0.9258552865966436,0.9258552865966568,-1.3322676295501878e-14,0,0.0
nh4_-10,b2901,1,0,0.9258552865966436,0.9258552865966568,-1.3322676295501878e-14,0,0.0
nh4_-10,b1302,1,4,0.9258552865966436,0.9258552865966564,-1.2878587085651816e-14,0,1.70512388731023e-07
nh4_-10,b2662,1,4,0.9258552865966436,0.92585528659666,-1.6431300764452317e-14,0,1.70512388731023e-07
nh4_-10,b1444,1,0,0.9258552865966436,0.92585528659666,-1.6431300764452317e-14,0,0.0
nh4_-10,b2663,1,0,0.9258552865966436,0.92585528659666,-1.6431300764452317e-14,0,0.0
nh4_-10,b2222,3,4,0.9258552865966436,0.92585528659666,-1.6431300764452317e-14,0,1.7051238860983904e-07
nh4_-10,b2221,3,4,0.9258552865966436,0.92585528659666,-1.6431300764452317e-14,0,1.7051238860983904e-07
nh4_-10,b2224,1,129,0.9258552865966436,0.9258552865966596,-1.609823385706477e-14,0,42.538951085005
nh4_-10,b2342,8,129,0.9258552865966436,0.9258552865966292,1.4210854715202004e-14,0,42.53895108493296
nh4_-10,b3845,8,129,0.9258552865966436,0.9258552865966596,-1.6209256159527282e-14,0,42.53895108493296
nh4_-10,b2223,3,0,0.9258552865966436,0.9258552865966596,-1.6209256159527282e-14,0,0.0
nh4_-10,b1241,2,0,0.9258552865966436,0.9258552865966596,-1.6209256159527282e-14,0,0.0
nh4_-10,b0351,1,4,0.9258552865966436,0.9258552865966596,-1.6209256159527282e-14,0,1.70512388734794e-07
nh4_-10,s0001,39,444,0.9258552865966436,1.4545524484733803e-16,0.9258552865966434,1,13637.32719584294
nh4_-10,b1463,1,0,0.9258552865966436,0.9258552865966452,-1.7763568394002505e-15,0,0.0
