gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b0446,4,10,0.8217979336265792,0.8217979336265886,-9.43689570931383e-15,0,3.574389774409911
b3812,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527863
b0844,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b1662,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b0421,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b3804,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b3997,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b4382,2,6,0.8217979336265792,0.8217979336265945,-1.532107773982716e-14,0,0.002774316560836603
b0126,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527878
b0339,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527852
b4006,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b2508,1,374,0.8217979336265792,0.8186249599843656,0.0031729736422135835,0,0.3774845393104574
b3846,19,441,0.8217979336265792,0.8075924361369405,0.014205497489638619,0,33.539647202707464
b2341,16,441,0.8217979336265792,0.8075924361369257,0.014205497489653496,0,33.53964720272938
b2400,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b3993,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527878
b2066,4,6,0.8217979336265792,0.82179793362659,-1.0880185641326534e-14,0,0.0027743165607679956
b0238,3,6,0.8217979336265792,0.8217979336265935,-1.432187701766452e-14,0,0.13275561114094442
b0125,2,6,0.8217979336265792,0.8217979336265842,-4.9960036108132044e-15,0,0.1327556111408443
b2518,8,12,0.8217979336265792,0.8217979336265917,-1.2545520178264269e-14,0,6.5985299680075045
b0474,13,186,0.8217979336265792,0.8217935269041395,4.406722439620481e-06,0,29.844086861551943
