o2_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
0.0,b0403,5,63,0.13410915918519603,0.1341091591851987,-2.6645352591003757e-15,0,2451.4731270204124
0.0,b0207,2,63,0.13410915918519603,0.1341091591851987,-2.6645352591003757e-15,0,2451.4731270204124
0.0,b3012,2,63,0.13410915918519603,0.1341091591851987,-2.6645352591003757e-15,0,2451.4731270204124
0.0,b3962,1,63,0.13410915918519603,0.1341091591851987,-2.6645352591003757e-15,0,2451.4731270204124
0.0,b2764,4,413,0.13410915918519603,1.2235711967619497e-15,0.1341091591851948,1,6908.618816118632
0.0,b2763,4,413,0.13410915918519603,0.0,0.13410915918519603,1,6908.618816118452
0.0,b0937,2,63,0.13410915918519603,0.13410915918519598,5.551115123125783e-17,0,2451.473127020269
0.0,b2563,1,63,0.13410915918519603,0.1341091591851987,-2.6645352591003757e-15,0,2451.4731270204124
0.0,b3475,1,63,0.13410915918519603,0.1341091591851987,-2.6645352591003757e-15,0,2451.4731270204124
0.0,b2507,2,413,0.13410915918519603,1.1927671482250463e-16,0.13410915918519592,1,6908.618816118664
0.0,b1982,1,63,0.13410915918519603,0.13410915918519545,5.828670879282072e-16,0,2451.4731270202315
0.0,b3360,1,413,0.13410915918519603,1.4101354640223142e-16,0.1341091591851959,1,6908.618816118687
0.0,b1812,1,413,0.13410915918519603,2.7547291195775908e-27,0.13410915918519603,1,6908.618816118218
0.0,b1096,2,413,0.13410915918519603,2.7547291195775908e-27,0.13410915918519603,1,6908.618816118218
0.0,b4039,2,413,0.13410915918519603,0.0,0.13410915918519603,1,6908.6188161183345
0.0,b2416,21,419,0.13410915918519603,0.10859371793998455,0.025515441245211476,0,3271.7853556872665
0.0,b1200,1,58,0.13410915918519603,0.13410915918519883,-2.8033131371785203e-15,0,2063.7264131222455
0.0,b2415,21,419,0.13410915918519603,0.1085937179399164,0.02551544124527963,0,3271.7853556882733
0.0,b1199,1,58,0.13410915918519603,0.13410915918519883,-2.8033131371785203e-15,0,2063.7264131222455
0.0,b1198,1,58,0.13410915918519603,0.13410915918519814,-2.1094237467877974e-15,0,2063.7264131222564
0.0,b0171,1,411,0.13410915918519603,-6.7158981922538865e-16,0.1341091591851967,1,6437.163974790919
0.0,b4477,1,75,0.13410915918519603,0.13410915918519173,4.3021142204224816e-15,0,2063.728226603685
0.0,b2498,1,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b2780,1,411,0.13410915918519603,6.106340218273188e-17,0.13410915918519598,1,6437.1639747903955
0.0,b0087,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.1639747902045
0.0,b0090,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790226
0.0,b3946,1,75,0.13410915918519603,0.13410915918519326,2.7755575615628914e-15,0,2063.7282266037396
0.0,b0825,1,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b3619,1,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b4267,2,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b1033,4,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b3957,1,411,0.13410915918519603,3.6815906311377246e-16,0.13410915918519567,1,6437.163974790374
0.0,b1623,2,75,0.13410915918519603,0.13410915918519048,5.551115123125783e-15,0,2063.7282266036163
0.0,b3665,1,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b4177,1,411,0.13410915918519603,-2.1312683889793338e-14,0.13410915918521735,1,6437.163974791299
0.0,b0677,1,75,0.13410915918519603,0.13410915918519753,-1.4988010832439613e-15,0,2063.728226603968
0.0,b0828,1,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b1767,1,75,0.13410915918519603,0.13410915918519412,1.915134717478395e-15,0,2063.7282266038274
0.0,b0674,2,411,0.13410915918519603,-3.557300034763164e-19,0.13410915918519603,1,6437.163974790398
0.0,b3744,1,324,0.13410915918519603,0.13378002689064836,0.0003291322945476738,0,2071.0863811458926
0.0,b4245,1,411,0.13410915918519603,-5.1991910137283494e-17,0.1341091591851961,1,6437.163974790383
0.0,b4244,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790372
0.0,b0029,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790372
0.0,b1092,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974789984
0.0,b3809,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974789541
0.0,b0031,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.1639747901
0.0,b0003,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790445
0.0,b1748,3,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974789808
0.0,b3359,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479033
0.0,b0004,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479033
0.0,b4013,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974789808
0.0,b1704,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.1639747909285
0.0,b2601,1,411,0.13410915918519603,9.382497836765905e-30,0.13410915918519603,1,6437.1639747900535
0.0,b0754,1,411,0.13410915918519603,9.382497836765905e-30,0.13410915918519603,1,6437.1639747900535
0.0,b2700,1,78,0.13410915918519603,0.1341091591851926,3.4416913763379853e-15,0,2063.728226844173
0.0,b1768,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b1014,2,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b1584,2,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b3790,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b4014,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b2976,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b1897,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b3034,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b3397,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b0062,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b3600,1,78,0.13410915918519603,0.13410915918519084,5.190292640122607e-15,0,2063.7282268440867
0.0,b3608,1,311,0.13410915918519603,0.13401407992736092,9.507925783511229e-05,0,2065.9024986584213
0.0,b4119,1,78,0.13410915918519603,0.13410915918519575,2.7755575615628914e-16,0,2063.72822684432
0.0,b2802,2,78,0.13410915918519603,0.1341091591851919,4.135580766728708e-15,0,2063.728226844143
0.0,b2803,1,78,0.13410915918519603,0.1341091591851919,4.135580766728708e-15,0,2063.728226844143
0.0,b2800,1,78,0.13410915918519603,0.1341091591851919,4.135580766728708e-15,0,2063.728226844143
0.0,b2738,1,78,0.13410915918519603,0.1341091591851919,4.135580766728708e-15,0,2063.728226844143
0.0,b0335,1,81,0.13410915918519603,0.1341091591851919,4.135580766728708e-15,0,2063.7430960320894
0.0,b1236,1,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b0179,1,411,0.13410915918519603,2.595795721361094e-16,0.13410915918519578,1,6437.163974790382
0.0,b0085,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479062
0.0,b0091,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974789801
0.0,b0088,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790215
0.0,b0505,1,81,0.13410915918519603,0.13410915918519217,3.858025010572419e-15,0,2063.743096032094
0.0,b0350,1,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b0352,1,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b0347,2,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b0726,1,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b0727,1,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b3945,4,81,0.13410915918519603,0.13410915918519384,2.192690473634684e-15,0,2063.743096032173
0.0,b0131,1,411,0.13410915918519603,2.595795721361094e-16,0.13410915918519578,1,6437.163974790379
0.0,b0086,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790472
0.0,b0096,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479027
0.0,b0181,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790219
0.0,b2019,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790219
0.0,b2020,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974789513
0.0,b2022,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790663
0.0,b1207,1,81,0.13410915918519603,0.13410915918519586,1.6653345369377348e-16,0,2063.7430960322604
0.0,b2026,2,411,0.13410915918519603,1.9146735087917472e-16,0.13410915918519584,1,6437.163974789932
0.0,b2024,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479065
0.0,b3607,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790043
0.0,b2421,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790577
0.0,b2414,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790577
0.0,b4214,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974790577
0.0,b2762,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479058
0.0,b4024,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.16397479016
0.0,b0002,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974791809
0.0,b3940,2,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974791809
0.0,b3433,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974791809
0.0,b2838,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.163974791809
0.0,b2942,1,411,0.13410915918519603,0.0,0.13410915918519603,1,6437.1639747900335
0.0,b4192,1,81,0.13410915918519603,0.13410915918519145,4.579669976578771e-15,0,2063.7430960320603
0.0,b1993,2,81,0.13410915918519603,0.13410915918519273,3.3029134982598407e-15,0,2063.7430960320917
0.0,b1992,1,81,0.13410915918519603,0.13410915918519273,3.3029134982598407e-15,0,2063.7430960320917
0.0,b0417,1,411,0.13410915918519603,5.340594620846105e-16,0.1341091591851955,1,6437.163974789915
0.0,b0348,2,81,0.13410915918519603,0.13410915918519734,-1.304512053934559e-15,0,2063.7430960323386
0.0,b0349,2,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b3124,1,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b0583,1,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b0732,1,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b0517,1,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b0521,1,375,0.13410915918519603,0.1324155490811031,0.0016936101040929408,0,2101.7719705848144
0.0,b3223,1,81,0.13410915918519603,0.1341091591852013,-5.2735593669694936e-15,0,2063.7430960325078
0.0,b2428,1,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b2162,2,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b0651,2,81,0.13410915918519603,0.13410915918519392,2.1094237467877974e-15,0,2063.7430960321617
0.0,b0522,1,411,0.13410915918519603,-9.63390570374404e-14,0.13410915918529237,1,6437.163974793992
0.0,b1779,6,412,0.13410915918519603,0.0,0.13410915918519603,1,5753.131930299671
0.0,b2388,1,57,0.13410915918519603,0.13410915918519487,1.1657341758564144e-15,0,395.03597345820356
0.0,b2029,1,57,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.0359734582067
0.0,b0368,1,57,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.0359734582067
0.0,b2463,1,57,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.0359734582067
0.0,b3960,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785097519
0.0,b0032,1,57,0.13410915918519603,0.1341091591851925,3.524958103184872e-15,0,395.0359734581998
0.0,b0033,1,57,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.0359734582067
0.0,b0242,1,410,0.13410915918519603,1.7603226100468766e-15,0.13410915918519428,1,837.2578785097534
0.0,b0074,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.257878509657
0.0,b1091,3,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785097044
0.0,b3908,1,57,0.13410915918519603,0.13410915918519015,5.88418203051333e-15,0,395.03597345819924
0.0,b1656,1,57,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.0359734582067
0.0,b0159,3,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785097592
0.0,b1106,1,57,0.13410915918519603,0.13410915918519306,2.9698465908722937e-15,0,395.0359734582015
0.0,b1759,2,57,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.0359734582067
0.0,b2251,3,74,0.13410915918519603,0.13410915918520153,-5.495603971894525e-15,0,395.03778693994286
0.0,b0905,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3248,2,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b0386,1,410,0.13410915918519603,1.3315509907074474e-15,0.1341091591851947,1,837.2578785097319
0.0,b3425,1,74,0.13410915918519603,0.13410915918519745,-1.4155343563970746e-15,0,395.03778693994064
0.0,b2668,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2521,2,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2053,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2920,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2143,2,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b0778,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785097433
0.0,b2065,1,74,0.13410915918519603,0.13410915918519206,3.969047313034935e-15,0,395.0377869399367
0.0,b2478,1,410,0.13410915918519603,-2.428072679722871e-16,0.13410915918519628,1,837.2578785096937
0.0,b0337,1,74,0.13410915918519603,0.13410915918519406,1.970645868709653e-15,0,395.0377869399333
0.0,b3729,1,410,0.13410915918519603,1.8167423448645592e-16,0.13410915918519584,1,837.257878509689
0.0,b2688,1,74,0.13410915918519603,0.13410915918519592,1.1102230246251565e-16,0,395.0377869399402
0.0,b0485,1,74,0.13410915918519603,0.13410915918519556,4.718447854656915e-16,0,395.0377869399396
0.0,b1524,1,74,0.13410915918519603,0.13410915918519556,4.718447854656915e-16,0,395.0377869399396
0.0,b2312,1,410,0.13410915918519603,-2.6693790643511012e-14,0.13410915918522273,1,837.2578785098526
0.0,b0104,1,74,0.13410915918519603,0.13410915918519675,-7.216449660063518e-16,0,395.03778693994116
0.0,b1740,1,410,0.13410915918519603,-4.889417987019415e-16,0.13410915918519653,1,837.2578785096919
0.0,b3366,1,74,0.13410915918519603,0.13410915918519584,1.942890293094024e-16,0,395.0377869399401
0.0,b3365,1,74,0.13410915918519603,0.13410915918519561,4.163336342344337e-16,0,395.03778693994144
0.0,b4254,1,410,0.13410915918519603,1.3569137503077444e-15,0.13410915918519467,1,837.2578785097198
0.0,b0273,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785097077
0.0,b2500,1,335,0.13410915918519603,0.13364927446580352,0.0004598847193925115,0,395.3383517765303
0.0,b3449,5,74,0.13410915918519603,0.1341091591852033,-7.271960811294775e-15,0,395.03778693994707
0.0,b0331,1,74,0.13410915918519603,0.13410915918519561,4.163336342344337e-16,0,395.03778693994144
0.0,b2210,2,74,0.13410915918519603,0.13410915918519561,4.163336342344337e-16,0,395.03778693994144
0.0,b1746,1,74,0.13410915918519603,0.13410915918519561,4.163336342344337e-16,0,395.03778693994144
0.0,b0052,1,410,0.13410915918519603,2.913460940120761e-15,0.13410915918519312,1,837.2578785097326
0.0,b2564,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785096837
0.0,b0369,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785096837
0.0,b4005,1,410,0.13410915918519603,8.971601571389457e-14,0.13410915918510632,1,837.2578785092458
0.0,b2557,1,410,0.13410915918519603,1.7245252999608525e-14,0.1341091591851788,1,837.2578785096249
0.0,b2441,1,74,0.13410915918519603,0.1341091591851343,6.17284001691587e-14,0,395.0377869398936
0.0,b2440,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2049,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3806,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2533,2,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b0333,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3590,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2173,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2918,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2727,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b4173,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b4352,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b4161,4,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b1852,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b0134,1,410,0.13410915918519603,-1.0214694492758046e-46,0.13410915918519603,1,837.2578785097403
0.0,b2028,1,74,0.13410915918519603,0.13410915918519697,-9.43689570931383e-16,0,395.037786939943
0.0,b2787,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2788,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3791,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3787,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b1415,2,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b1493,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3517,1,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b3551,3,74,0.13410915918519603,0.13410915918519917,-3.1363800445660672e-15,0,395.0377869399422
0.0,b2750,1,410,0.13410915918519603,-1.3315509907074474e-15,0.13410915918519736,1,837.2578785097501
0.0,b1622,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785096342
0.0,b3939,1,410,0.13410915918519603,0.0,0.13410915918519603,1,837.2578785096941
