pi_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-0.1,b2224,1,286,0.1036692701475966,0.1036692701476033,-6.647460359943125e-15,0,4432.54961430698
-0.1,b0842,2,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b0047,1,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b3350,1,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b1216,3,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b0728,1,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b0729,1,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b0650,1,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b0757,1,286,0.1036692701475966,0.1036692701476246,-2.7977620220553945e-14,0,4432.549614306758
-0.1,b0133,1,474,0.1036692701475966,3.316654574412028e-14,0.1036692701475635,1,4946.726364977776
-0.1,b2165,1,294,0.1036692701475966,0.1036692701476313,-3.4680591731728334e-14,0,4359.4406971441895
-0.1,b3389,1,474,0.1036692701475966,5.220342061405873e-16,0.1036692701475961,1,4946.726364978018
-0.1,b2366,1,294,0.1036692701475966,0.1036692701476349,-3.824718319833664e-14,0,4359.440697144151
-0.1,b1723,1,349,0.1036692701475966,0.1036692701661245,-1.8527845924154462e-11,0,3860.928264327477
-0.1,b3612,1,349,0.1036692701475966,0.1036692701476181,-2.1455059950881153e-14,0,3860.928263662716
-0.1,b0755,1,349,0.1036692701475966,0.1036692701476181,-2.1455059950881153e-14,0,3860.928263662716
-0.1,b3919,1,293,0.1036692701475966,0.103669270147445,1.5160095401256513e-13,0,3715.301896981816
-0.1,b2914,1,532,0.1036692701475966,0.0315242312579689,0.0721450388896276,0,3483.2773616820077
-0.1,b2320,1,276,0.1036692701475966,0.1036692701475881,8.562595077421521e-15,0,3316.1513067931146
-0.1,b1107,3,276,0.1036692701475966,0.1036692701476731,-7.645273303324984e-14,0,3316.151306791476
-0.1,b1539,4,276,0.1036692701475966,0.1036692701476731,-7.645273303324984e-14,0,3316.151306791476
-0.1,b3823,1,276,0.1036692701475966,0.1036692701476731,-7.645273303324984e-14,0,3316.151306791476
-0.1,b0813,2,276,0.1036692701475966,0.1036692701476731,-7.645273303324984e-14,0,3316.151306791476
-0.1,b2919,1,276,0.1036692701475966,0.1036692701476731,-7.645273303324984e-14,0,3316.151306791476
-0.1,b3870,1,450,0.1036692701475966,1.9390368599420888e-14,0.1036692701475772,1,4162.820077864357
-0.1,b2947,1,247,0.1036692701475966,0.1036692701476012,-4.579669976578771e-15,0,3346.559411533108
-0.1,b2253,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b2254,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b2256,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b2258,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b4544,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3621,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3001,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b1781,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3620,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3624,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3629,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3628,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3627,1,247,0.1036692701475966,0.103669270147538,5.863365348801608e-14,0,3346.5594115343647
-0.1,b3850,2,457,0.1036692701475966,-1.4046936351333222e-32,0.1036692701475966,1,3638.356868696962
-0.1,b3630,1,242,0.1036692701475966,0.1036692701475018,9.478529072737275e-14,0,3350.111424520504
-0.1,b3632,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b3625,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b2810,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b1680,5,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b3867,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b3824,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b2133,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b2260,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b1919,1,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b2578,2,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b1533,3,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b4394,3,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b2499,1,457,0.1036692701475966,-3.67486603859528e-14,0.1036692701476334,1,3638.356868696874
-0.1,b3825,35,242,0.1036692701475966,0.1036692701476113,-1.4641066137244252e-14,0,3350.1114245183794
-0.1,b2835,21,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b3029,2,242,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424519332
-0.1,b2889,1,245,0.1036692701475966,0.1036692701475621,3.454181385365018e-14,0,3350.111424663012
-0.1,b3821,42,230,0.1036692701475966,0.1036692701475666,3.0059288391726113e-14,0,3365.324599028302
-0.1,b2146,1,230,0.1036692701475966,0.1036692701476241,-2.7464142071664813e-14,0,3365.3245990272358
-0.1,b2147,1,230,0.1036692701475966,0.1036692701476241,-2.7464142071664813e-14,0,3365.3245990272358
-0.1,b4478,1,230,0.1036692701475966,0.1036692701476241,-2.7464142071664813e-14,0,3365.3245990272358
-0.1,b1380,1,230,0.1036692701475966,0.1036692701476241,-2.7464142071664813e-14,0,3365.3245990272358
-0.1,b0693,1,230,0.1036692701475966,0.1036692701476241,-2.7464142071664813e-14,0,3365.3245990272358
-0.1,b2965,1,230,0.1036692701475966,0.1036692701476241,-2.7464142071664813e-14,0,3365.3245990272358
-0.1,b0954,13,201,0.1036692701475966,0.1036692701476239,-2.729760861797104e-14,0,3369.18675543119
-0.1,b1288,26,451,0.1036692701475966,0.0,0.1036692701475966,1,3644.7389845921034
-0.1,b0175,7,451,0.1036692701475966,0.0,0.1036692701475966,1,3644.738984592456
-0.1,b3918,7,203,0.1036692701475966,0.1036692701476275,-3.083644450896372e-14,0,3354.4296242035125
-0.1,b1912,7,203,0.1036692701475966,0.1036692701475418,5.478950626525148e-14,0,3354.429624205242
-0.1,b2585,7,451,0.1036692701475966,8.734750939048443e-16,0.1036692701475957,1,3644.73898459239
-0.1,b1093,14,450,0.1036692701475966,0.0,0.1036692701475966,1,4162.820077864464
-0.1,b1661,4,284,0.1036692701475966,0.1036692701475657,3.0933589023618424e-14,0,3317.4210947457423
-0.1,b2497,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1006,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1488,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b3543,3,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b3542,3,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b3541,3,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b3540,3,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b3544,3,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1484,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1485,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1486,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1487,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1483,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0829,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0832,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0830,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0831,1,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0789,7,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1249,7,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b1677,2,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0657,2,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0418,14,284,0.1036692701475966,0.1036692701476427,-4.6115888885367446e-14,0,3317.4210947444803
-0.1,b0508,1,272,0.1036692701475966,0.1036692701476382,-4.155009669659648e-14,0,3352.0108567632687
-0.1,b0613,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b1301,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0805,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b2155,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0576,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0594,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b3182,9,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b2010,5,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0839,5,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b2430,5,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0632,5,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0376,9,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b3833,2,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b0514,1,272,0.1036692701475966,0.1036692701476374,-4.073130721593543e-14,0,3352.01085676327
-0.1,b2519,2,468,0.1036692701475966,-7.423148683790455e-17,0.1036692701475967,1,3470.314416655738
-0.1,b3396,4,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655775
-0.1,b1069,2,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655775
-0.1,b0089,2,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655775
-0.1,b3208,2,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655775
-0.1,b0149,4,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655775
-0.1,b0084,2,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655775
-0.1,b0635,2,468,0.1036692701475966,0.0,0.1036692701475966,1,3470.314416655526
-0.1,b0925,6,272,0.1036692701475966,0.1036692701476419,-4.53109771925142e-14,0,3352.0108567632524
-0.1,b1678,6,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b0355,1,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b2154,1,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b2893,2,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b0604,2,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b3930,1,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b3994,1,468,0.1036692701475966,-5.356471775144652e-16,0.1036692701475972,1,3470.3144166557977
-0.1,b1710,2,272,0.1036692701475966,0.1036692701475843,1.2337353361147052e-14,0,3352.0108567634243
-0.1,b2480,1,272,0.1036692701475966,0.1036692701476084,-1.1823875212257916e-14,0,3352.010856763357
-0.1,b0429,1,225,0.1036692701475966,0.1036692701475925,4.093947403305265e-15,0,1446.5013907917375
-0.1,b0432,1,225,0.1036692701475966,0.1036692701476446,-4.8003268027230206e-14,0,1446.5013907924924
-0.1,b0430,1,225,0.1036692701475966,0.1036692701476446,-4.8003268027230206e-14,0,1446.5013907924924
-0.1,b0431,1,225,0.1036692701475966,0.1036692701476446,-4.8003268027230206e-14,0,1446.5013907924924
-0.1,b4041,7,228,0.1036692701475966,0.1036692701476446,-4.8003268027230206e-14,0,1446.5015731899198
-0.1,b0180,14,411,0.1036692701475966,0.0,0.10366927014785635,1,253.550933466803
-0.1,b2413,1,165,0.1036692701475966,0.1036692701476186,-2.1996293675385917e-14,0,1418.7757100006263
-0.1,b3018,7,437,0.1036692701475966,-1.931216472638108e-17,0.1036692701475966,1,860.3381628280736
-0.1,b4042,7,165,0.1036692701475966,0.1036692701476258,-2.9198865547641623e-14,0,1418.7757100007252
-0.1,b4160,7,437,0.1036692701475966,2.2554088626724532e-17,0.1036692701475966,1,860.3381628280715
-0.1,b0722,1,165,0.1036692701475966,0.1036692701476112,-1.4627188349436434e-14,0,1418.7757100005138
-0.1,b0723,1,165,0.1036692701475966,0.1036692701476287,-3.211320098728265e-14,0,1418.7757100007657
-0.1,b0721,1,165,0.1036692701475966,0.1036692701476287,-3.211320098728265e-14,0,1418.7757100007657
-0.1,b0724,1,165,0.1036692701475966,0.1036692701476287,-3.211320098728265e-14,0,1418.7757100007657
-0.1,b0494,21,165,0.1036692701475966,0.1036692701476287,-3.211320098728265e-14,0,1418.7757100007657
-0.1,b0118,3,437,0.1036692701475966,-2.029063862092788e-17,0.1036692701475966,1,860.3381628280654
-0.1,b1276,2,437,0.1036692701475966,0.0,0.1036692701475966,1,860.338162828053
-0.1,b3447,1,166,0.1036692701475966,0.1036692701476154,-1.8762769116165142e-14,0,1418.772616644872
-0.1,b1990,5,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b0819,5,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b1113,5,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b1097,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b2813,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b2701,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b0211,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b4392,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b2558,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b1193,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b2963,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b3546,2,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b2328,6,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b2134,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b1655,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b1856,4,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b3860,2,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b1185,2,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b4136,3,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b0605,1,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b0606,1,166,0.1036692701475966,0.1036692701476292,-3.2598923560556165e-14,0,1418.772616645058
-0.1,b0221,8,247,0.1036692701475966,0.1036692701476298,-3.314015728506092e-14,0,1475.187451623577
-0.1,b2283,3,180,0.1036692701475966,0.1036692701475825,1.4127587988355115e-14,0,4410.633511401393
-0.1,b2282,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2281,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2288,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2276,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2277,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2285,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2284,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2278,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2279,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2280,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2287,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b2286,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b1801,3,180,0.1036692701475966,0.1036692701475765,2.016442568475441e-14,0,4410.633511401046
-0.1,b4208,5,187,0.1036692701475966,0.1036692701475765,2.0108914533523148e-14,0,4410.289973080589
-0.1,b0007,2,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b2923,2,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b0874,1,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b0037,3,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b1734,2,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b2467,1,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b0404,7,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b0314,1,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b4474,1,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b3370,2,187,0.1036692701475966,0.1036692701475997,-3.0808688933348094e-15,0,4410.28997308051
-0.1,b3040,6,439,0.1036692701475966,2.9371583660124493e-16,0.1036692701475963,1,4653.578103165708
-0.1,b3816,3,439,0.1036692701475966,0.0,0.1036692701475966,1,4653.578103165777
-0.1,b2373,1,181,0.1036692701475966,0.103669270147671,-7.43849426498855e-14,0,3906.429071531876
-0.1,b4233,2,181,0.1036692701475966,0.1036692701476232,-2.6589841439772502e-14,0,3906.42907153218
-0.1,b3196,1,439,0.1036692701475966,5.773975814803947e-17,0.1036692701475966,1,4653.578103165726
